query_id,theme,query,pmid,pubmed_url,title,journal,pub_year,abstract,found_by,grade
4,gyneco,alcoolisation des endométrioses versus kystectomie,42160844,https://pubmed.ncbi.nlm.nih.gov/42160844/,Uterine exteriorization versus in-situ uterine repair during cesarean delivery: a systematic review and meta-analysis of randomized controlled trials.,"European journal of obstetrics, gynecology, and reproductive biology",2026,"BACKGROUND: During cesarean delivery, uterine repair can be performed either with uterine exteriorization or in situ within the abdominal cavity. The optimal technique remains controversial, with inconsistent evidence regarding surgical outcomes and maternal complications.
OBJECTIVES: To evaluate the comparative benefits and harms of uterine exteriorization versus in-situ uterine repair during cesarean delivery with respect to surgical outcomes and maternal complications.
METHODS: We searched PubMed, Embase, Cochrane Central, and ClinicalTrials.gov up to May 2026. Randomized controlled trials ",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,42031341,https://pubmed.ncbi.nlm.nih.gov/42031341/,Alcohol consumption and molecular subtypes of colorectal cancer: pooled observational and Mendelian randomization analyses.,The American journal of clinical nutrition,2026,"BACKGROUND: Alcohol consumption is associated with colorectal cancer (CRC) risk, yet its association with distinct molecular subtypes remains unclear. Clarifying this could reveal insights into alcohol's carcinogenic mechanisms.
OBJECTIVES: We examined the association between alcohol consumption and the risk of CRC subtypes defined by individual tumor markers (and marker combinations), namely microsatellite instability (MSI) status, CpG island methylator phenotype (CIMP) status, BRAF, and KRAS mutations.
METHODS: Pooled observational (ncases = 11,826, ncontrols = 10,888; nstudies = 10) and gen",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,41617348,https://pubmed.ncbi.nlm.nih.gov/41617348/,Laparoscopic-assisted vaginal hysterectomy versus total laparoscopic hysterectomy in endometrial cancer: A retrospective cohort study.,Taiwanese journal of obstetrics & gynecology,2026,"OBJECTIVE: The methods of laparoscopic staging surgery (LSS) for endometrial cancer can generally be classified into two approaches: laparoscopic-assisted vaginal hysterectomy (LAVH)-based LSS and total laparoscopic hysterectomy (TLH)-based LSS. This study aims to compare perioperative and oncologic outcomes between LAVH-based LSS and TLH-based LSS.
MATERIALS AND METHODS: Between January 2019 to December 2024, 118 patients who underwent laparoscopic staging surgery were retrospectively observed. Patient characteristics, such as age, BMI, parity, disease extension, histology subtypes, estimated",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,41695922,https://pubmed.ncbi.nlm.nih.gov/41695922/,Endoscopic vs laparoscopic resection for gastric gastrointestinal stromal tumors: Oncological outcomes.,World journal of gastrointestinal oncology,2026,"BACKGROUND: Surgical resection is the core treatment for localized gastric gastrointestinal stromal tumors (LGISTs). Advances in minimally invasive techniques have led to the use of both endoscopic and laparoscopic resections; however, there is controversy regarding their oncological efficacy and safety, especially due to the lack of head-to-head comparative data with balanced baselines.
AIM: To systematically compare the perioperative outcomes and mid-term oncological efficacy of endoscopic vs laparoscopic resection for LGISTs, and provide an evidence-based reference for clinical surgical app",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,41628502,https://pubmed.ncbi.nlm.nih.gov/41628502/,Uterine artery embolization versus dienogest for symptomatic adenomyosis: A randomized controlled trial of short-term efficacy.,European journal of radiology,2026,"RATIONALE AND OBJECTIVES: Adenomyosis significantly impairs quality of life, yet optimal uterine-sparing management remains uncertain. While both uterine artery embolization (UAE) and dienogest show promise, no direct comparison exists. This study compared their 6-month efficacy in treating symptomatic adenomyosis.
PATIENTS AND METHODS: This prospective, single-center, randomized controlled trial enrolled 60 patients with MRI-confirmed adenomyosis desiring uterine preservation between January and July 2025, randomly assigned (1:1) to UAE (n = 30) or 2 mg/day dienogest (n = 30). Co-primary outc",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,40977057,https://pubmed.ncbi.nlm.nih.gov/40977057/,Alcohol consumption and upper aerodigestive tract squamous cell carcinoma: evidence from 28 prospective cohorts.,Journal of the National Cancer Institute,2025,"BACKGROUND: This study aimed to investigate the association between alcohol consumption and squamous cell cancers of the upper aerodigestive tract (UADT), using data from 28 cohorts within the Pooling Project of Prospective Studies of Diet and Cancer (DCPP).
METHODS: Individual-level data from 2 365 437 participants were pooled. Hazard ratios (HRs) and 95% confidence intervals (CIs) were estimated using Cox models to quantify the association between alcohol consumption (g/day) and UADT cancer risk, adjusting for potential confounders. Analyses were conducted by sex, smoking status, geographic ",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,40989766,https://pubmed.ncbi.nlm.nih.gov/40989766/,Impact of Therapeutic Alcohol Administration on Perioperative Quality of Life (QoL) and Fracture Healing in Patients with Alcohol Use Disorder Undergoing Surgery for Maxillofacial Trauma-A Randomized Pilot Trial.,Craniomaxillofacial trauma & reconstruction,2025,"Alcohol Use Disorder (AUD) is common among patients with maxillofacial trauma. Conventional perioperative care recommends complete abstinence. However, abrupt cessation can lead to Alcohol Withdrawal Syndrome (AWS), negatively impacting psychological well-being and compliance. This randomized controlled pilot study evaluated the effectiveness of Monitored Therapeutic Alcohol Administration (MTAA) in reducing perioperative stress and enhancing quality of life without impairing fracture healing. Twenty-four adult male patients with AUD and isolated facial fractures requiring surgery were enrolle",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,41052632,https://pubmed.ncbi.nlm.nih.gov/41052632/,Coblation versus suction Diathermy in Endoscopic Pediatric Adenoidectomy: Randomized clinical trial.,Acta otorrinolaringologica espanola,2026,"OBJECTIVES: The aim of the study is comparing endoscopic coblation adenoidectomy and suction diathermy in terms of surgical duration, intraoperative blood loss, and postoperative complications such as foul odor, neck pain, and secondary bleeding, as well as patient recovery.
PATIENTS AND METHODS: Prospective randomized double blinded controlled trial involving 210 patients who presented with adenoid hypertrophy. Randomization was done in two groups group A including 105 patients who underwent endoscopic adenoidectomy by suction diathermy, Group B including 105 patients who underwent endoscopic",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,41678076,https://pubmed.ncbi.nlm.nih.gov/41678076/,Role of cytoreductive surgery in the management of peritoneal metastases for gastrointestinal stromal tumors.,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,2026,"Peritoneal metastases represent the second most frequent site of dissemination in gastrointestinal stromal tumors (GIST), after the liver. Although associated with a worse prognosis than hepatic metastases, survival outcomes in peritoneal GISTosis are superior to those seen in peritoneal dissemination of other sarcomas or epithelial tumors. First-line treatment should always consist of tyrosine kinase inhibitors (TKIs), based on molecular profiling. In patients who achieve response, cytoreductive surgery may be considered aiming for complete macroscopic resection and improved oncologic outcome",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,42034575,https://pubmed.ncbi.nlm.nih.gov/42034575/,Meta-analysis of endoscopic ultrasound guided gastrojejunostomy versus surgical gastroenterostomy for the management of gastric outlet obstruction.,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,2026,"AIMS: To evaluate comparative outcomes of endoscopic ultrasound guided gastrojejunostomy (EUS-GJ) and surgical gastrojejunostomy (SGJ) for management of gastric outlet obstruction (GOO).
METHODS: A systematic search of electronic data sources was conducted and all comparative studies investigating outcomes of EUS-GJ and SGJ were identified and their risk of bias were evaluated. Technical success, clinical success, length of hospital stay, overall adverse events, postoperative Clavien-Dindo (C-D) ≥ III complications, time to soft intake, time to oral intake, time to initiation of chemotherapy, ",bge_m3,
4,gyneco,alcoolisation des endométrioses versus kystectomie,42196814,https://pubmed.ncbi.nlm.nih.gov/42196814/,Preoperative CT Evaluation of Abdominal Vasculature and the Risk of Surgical Complications in Colorectal Cancer Resection with Anastomosis: A Systematic Review and Meta-Analysis.,"Diagnostics (Basel, Switzerland)",2026,"Background: Preoperative CT is part of the routine diagnostic work-up for colorectal cancer (CRC), and CT-based biomarkers have been linked to oncological and surgical outcomes in CRC patients. This review aims to evaluate the association between preoperative CT-derived vascular disease markers (calcification and stenosis) and postoperative outcomes after curative CRC resection with anastomosis. Methods: Following PRISMA, we conducted a systematic review and meta-analysis of studies identified from MEDLINE/PubMed, Embase, Web of Science Core Collection and Google Scholar from inception until 1",bge_m3,
